DISTRICT,ACTIVITY,DATE,RATINGS,PARTY,ASSEMBLY
Nilgiris,"On the advice of the Chairman of the Association, the Nilgiris District Secretary, Mr. B Mubarak, on behalf of the Coonoor City Secretary, Mr. M. Ramasamy distributed essential items to 200 families in the Osati area. Co-operatives and club mates. #DMKNilgiris #OndrinaivomVaa",04-05-2020,2.83,DMK,COONOOR
Tiruppur,"Chairman of the Association, Northern District Secretary, Mr. K. Selvaraj, presented the rice and vegetables to the public at Srividya Nagar Main Road in the presence of the Municipal Trustee, Mr.TKDMNagarasan. #OndrinaivomVaa",04-05-2020,2.83,DMK,TIRUPPUR (NORTH)
Tiruppur,"The President of the Association, Mr. Ila Padmanabhan, the District Secretary of Tirupur (Southern), distributed 100 bags of rice for one month to 100 poor and humble families in Kottamulanur and Kolhapatti areas. Tarapuram MLA with Mr. Kalimuthu, #OndrinaivomVaa",05-05-2020,2.83,DMK,Unassigned
Tiruppur,"The Chairman of the Association, Tirupur Southern District Secretary Mr. Ila Padmanabhan, provided the members of the Mulanur Branch with the provision of food for 100 purity employees. #OndrinaivomVaa",05-05-2020,2.83,DMK,TIRUPPUR (SOUTH)
Tiruppur,"Tarapuram City Secretary, Mr. KS Tanasekar, on the advice of Tirupur (Southern) District Secretary, Mr. KS Tanasekar, distributed rice, vegetables and groceries to poor people in the 18th Ward. Co-operatives and club mates. #OndrinaivomVaa",05-05-2020,2.83,DMK,Unassigned
Tiruppur,"President of the Association, Tirupur Southern District Secretary Mr. Ila Padmanabhan distributed essential items to 400 poor and humble families in the Mulanoor Union and Kottayamudur panchayats. #OndrinaivomVaa",05-05-2020,3.16,DMK,TIRUPPUR (SOUTH)
Tiruppur,"On the orders of the Chairman of the Association, Tirupur Southern District Secretary Mr. Ila Padmanabhan inaugurated a program of providing rice to 500 poor and humble families at Terakatti. #OndrinaivomVaa",05-05-2020,3.16,DMK,TIRUPPUR (SOUTH)
Tiruppur,"On the orders of the Chairman of the Association, Tirupur South District Secretary Mr. Ila Padmanabhan and Member of the Higher Level Executive Committee of the Corporation Mr.PM Saminathan distributed rice to 300 families in the 7th Ward area of ??the city. #OndrinaivomVaa",05-05-2020,2.83,DMK,Unassigned
Tiruppur,"On the orders of the Chairman of the Association, Mr. Thiru Pathmanabhan, the District Secretary of Tirupur, headed by the District Secretary of Tirupur, Mr. R.P.Saminathan presented the bags of rice for a week to the poor and humble people in the city. #OndrinaivomVaa",05-05-2020,2.83,DMK,Unassigned
Tiruppur,"On the instructions of the Chairman of the Association, Tirupur (The), Mr.Thiru.L.Pathmanabhan, under the direction of Gundadam OC Thiru Chandrasekaran, Ruthravathi Perur Trustee Mr. Muthukumar distributed the rice and vegetables to the employees. #OndrinaivomVaa",05-05-2020,2.83,DMK,Unassigned
Nilgiris,"Under the guidance of the Chairman of the Association, Nilgiris District Secretary Mr.PMB Mubarak, the Secretary of the Kotagiri Union, Mr. Nellai Kannan provided welfare assistance to the poor people. #OndrinaivomVaa",05-05-2020,2.83,DMK,Unassigned
Nilgiris,"On the advice of the Chairman of the Association, the District Secretary of Nilgiris, Mr. B Mubarak, the Coonoor City Secretary, Mr. M.Ramasamy, distributed food packets and food to the surrounding areas. #OndrinaivomVaa",05-05-2020,2.83,DMK,COONOOR
Nilgiris,"On the advice of the Chairman of the Association, the District Secretary of Nilgiris, Mr. B Mubarak, the Coonoor City Secretary, Mr. M.Ramasamy, distributed food packets and food to the surrounding areas. #OndrinaivomVaa",05-05-2020,2.83,DMK,COONOOR
Nilgiris,"Mr. Kannan, Secretary of the Kotagiri Union, on the advice of the President of the Nilgiris District Secretariat, Mr. KB Mubarak, provided welfare assistance to the people of Kundada Division and Scheduled Tribes. They are members of the General Committee. #OndrinaivomVaa",05-05-2020,2.83,DMK,Unassigned
Nilgiris,"Mr. Kannan, Secretary of the Kotagiri Union, on the advice of the President of the Nilgiris District Secretariat, Mr. Kannanunga, provided welfare assistance to the people of Kovilmedu and Babis shoe. General member of the committee Mr. MK Kannan and the siblings of the club #OndrinaivomVaa",05-05-2020,2.83,DMK,Unassigned
Tiruppur,"The Chairman of the Association, Tirupur Southern District Secretary Mr. Ila Padmanabhan hosted 200 families in Mullanoor Union, M Karuppanwalasu Panchayat in a bid to feed the poor. #OndrinaivomVaa",06-05-2020,2.83,DMK,TIRUPPUR (SOUTH)
Tiruppur,"The Chairman of the Association handed over the bags of rice to Mr. TBM Saminathan, a member of the Association of High Level Executive Committee of the Union and Urban areas of Vellakoil, Tirupur Southern District, KANGAYAM. #OndrinaivomVaa",06-05-2020,2.83,DMK,KANGAYAM
Tiruppur,"On the advice of the President of the Association, Tirupur (District) District Secretary, Mr. K. Selvaraj, rice was given to the poor in the presence of Avinashi Union Trustee Mr. Sivaprakash, Tulukamuthur Divisional Secretary Mr. R. Chenniyappan and the young lady. #OndrinaivomVaa",06-05-2020,2.83,DMK,Unassigned
Tiruppur,"Chairman of the Association, Tirupur Southern District Secretary Mr. Ila Padmanabhan distributed essential items to 1200 poor families in the Mulanur Union and Durampadi panchayats. #OndrinaivomVaa",06-05-2020,4.24,DMK,TIRUPPUR (SOUTH)
Nilgiris,"On the orders of the Chairman of the Association, Nilgiris District Secretary, Mr. Bamboo Mubarak organized the Kotagiri Union under the organizing of the District Trade Organization Mr. Yogeswaran and distributed rice, pulses, groceries and face shields to 250 poor people in the area. #OndrinaivomVaa",06-05-2020,3.16,DMK,Unassigned
Nilgiris,"On the instructions of the Chairman of the Corporation, Mr. Naragiri Parliamentarian Mr.R.Raza, on the instructions of the Chief Executive, Mr. Senthil, gave relief to the elderly and unemployed civilians in Kotakiri. #OndrinaivomVaa",06-05-2020,2.83,DMK,Unassigned
Tiruppur,"Provision of relief items for those who have no income from Corona on behalf of Tirupur Southern District, Tarapuram City.",06-05-2020,2.83,TMC,TIRUPPUR (SOUTH)
Tiruppur,The Nilgiris MP Mr. @ dmk_raja started the project by donating 8 tonnes of rice to the poor people in the Avanasi block of Avani Basin as a first step through their own funds under the guidance of the Chairman of the Association #OndrinaivomVaa. (1/2),08-05-2020,2.83,DMK,Unassigned
Tiruppur,"The Chairman of the Association, Tirupur Southern District Secretary Mr. Ila Padmanabhan, presented the bag of rice to 350 poor families at a function organized by the 28th Ward Secretary, Mr. V. Kamalakannan. #OndrinaivomVaa",08-05-2020,3.16,DMK,TIRUPPUR (SOUTH)
Tiruppur,"The Chairman of the Association, Thirupur South District Secretary Mr. Ila Padmanabhan, led by the Chairman of the Association, distributed the bags of rice to 8000 families in six panchayats in Kundtam. #OndrinaivomVaa",08-05-2020,5.2,DMK,Unassigned
Tiruppur,"On the order of the Chairman of the Association, Mr. K. Selvaraj, the District Secretary, Tirupur, presented the rice to 300 families in the presence of the Municipal Trustee Mr.M.Nagarasan. #OndrinaivomVaa",08-05-2020,2.83,DMK,Unassigned
Tiruppur,"Chairman of the Association, Tirupur Southern District Secretary Mr. Ila Padmanabhan distributed rice bags to 1500 poor and humble families in the Tarapuram Union and Countachipudur panchayat areas. Associate Administrators. #OndrinaivomVaa",08-05-2020,4.58,DMK,TIRUPPUR (SOUTH)
Tiruppur,"Chairman of the Association, Tirupur Northern District Secretary, Mr. K. Selvaraj, distributed rice to 200 families under the arrangement of Pongalur Union and Madhapur Panchayat Union Councilor Mr. Lok Prashant.",08-05-2020,2.83,DMK,TIRUPPUR (NORTH)
Tiruppur,"Chairman of the Association, Tirupur Northern District Secretary, Mr. K. Selvaraj distributed rice to 200 families organized by the Association of Pongalur Union, Main Pilgrimage, Thongutti Palayam Panchayat. (1/2)",08-05-2020,2.83,DMK,TIRUPPUR (NORTH)
Tiruppur,"Chairman of the Association, Tirupur Northern District Secretary Mr. K. Selvaraj distributed rice to 1000 families in the presence of the Municipal Trustee Mr.M.Nagarasan and Area Trustee Mr.Murukasamy during the organizing of the 57th Circular of Veerabandi Area. #OndrinaivomVaa",08-05-2020,4.24,DMK,TIRUPPUR (NORTH)
Nilgiris,"The Chairman of the Cuddalore Association, Mr. Tiravithamani, presented the rice and vegetables to the Cuddalore Union Thevarsolai Baroorasi Padundarai Colony in the presence of Mr. Madhav, the Secretary of the Cuddalore. #OndrinaivomVaa",08-05-2020,2.83,DMK,Unassigned
Nilgiris,"On the advice of the President of the Nilgiris District Secretary, Mr. Bamboo Mubarak, the Secretary of the Kotagiri Union, Mr. Nellai Kannan, distributed rice and groceries to the shaving workers. #OndrinaivomVaa",08-05-2020,2.83,DMK,Unassigned
Nilgiris,"On the advice of the President of the Nilgiris District Secretary, Mr. Bamboo Mubarak, the Secretary of the Kotagiri Union, Mr. Nellai Kannan distributed rice and groceries to the people of Gandhinagar. #OndrinaivomVaa",08-05-2020,2.83,DMK,Unassigned
Nilgiris,"On the advice of the Chairman of the Association, Nilgiris District Secretary, Mr. Bamboo Mubarak, the Deputy Secretary of the District Mr. Ravi Kumar distributed gourmet vegetables and groceries to the needy people in Udakai Town, Upper Bazaar and Hospital Road. #OndrinaivomVaa",08-05-2020,2.83,DMK,UDHAGAMANDALAM
Nilgiris,"On the advice of the Chairman of the Association, Mr. NMP Mubarak, the District Secretary of Nilgiris, Mr. Randall Vincent, the organizer of the district student organizer, distributed essential items to about 300 families in the Cuddalore area. #OndrinaivomVaa",08-05-2020,2.83,DMK,Unassigned
Nilgiris,"At the behest of the Association, the Nilgiris District Secretary, Mr. Bamboo Mubarak handed out bags of rice to the families of the tea plantation workers of the Kathi Peruranchi Arakkad tea estate. #OndrinaivomVaa",08-05-2020,2.83,DMK,Unassigned
Tiruppur,"The Chairman of the Association, Tirupur (District) District Secretary, Mr. K. Selvaraj, presented the rice and vegetables to 500 families in the presence of the Municipal Trustee Mr. Nagarasan and the Area Trustee Mr. Govindaraj in the organizing of the Nallur area. #OndrinaivomVaa",09-05-2020,3.46,DMK,Unassigned
Tiruppur,"The Chairman of the Association, Secretary of the Policy Policy, Mr. @ dmk_raja MP, distributed rice to the poor people in the Avanasi Assembly constituency at Kunjai Tamarakulam. #OndrinaivomVaa",09-05-2020,2.83,DMK,Unassigned
Tiruppur,"The Chairman of the Association, Mr. K Selvaraj, the District Secretary, Tirupur, distributed vegetables to 1000 families in the presence of Mr. Nagarasan, the Mayor in charge of the Velampalayam area. #OndrinaivomVaa",09-05-2020,4.24,DMK,Unassigned
Tiruppur,"On the order of the Chairman of the Association, Tirupur Southern District Secretary Mr. Ila Padmanabhan, District Engineer Mr.Papukkannan presented 5 kg of rice to each of 300 poor families in the 4th Ward of Tarapuram. #OndrinaivomVaa",09-05-2020,3.16,DMK,TIRUPPUR (SOUTH)
Tiruppur,"Chairman of the Association, Tirupur, Northern District Secretary, Mr. K. Selvaraj, presented the rice and vegetables to 500 families in the presence of Mr. Nagarasan, the Mayor in charge of the Nallur area Youth Organizer, Mr. Ashokumar. #OndrinaivomVaa",09-05-2020,3.16,DMK,Unassigned
Tiruppur,"Chairman of the Association, Tirupur Northern District Secretary Mr. K. Selvaraj distributed vegetables to 1000 families in the presence of Mr. Nagarasan, the Mayor in charge of the Velampalayam area. #OndrinaivomVaa",09-05-2020,4.24,DMK,TIRUPPUR (NORTH)
Tiruppur,"Chairman of the Association, Tirupur (Southern) District Secretary, Mr. Ila Padmanabhan, presented the bags of rice to 9100 families in eight panchayats of the KANGAYAM South Union organized by the Association's Higher Executive Committee. #OndrinaivomVaa",09-05-2020,5.2,DMK,KANGAYAM
Coimbatore,"#Tamaga # Coimbatore Municipality Southern District # Singanallur area, party executives and the general public Dr. V.V. #Wasan gave them 5 kilos of # rice, and # groceries # of relief",09-05-2020,2.83,TMC,COIMBATORE (SOUTH)
Coimbatore,200 shaving workers in Mettupalayam town provided essential items.,10-05-2020,2.83,DMK,Unassigned
Coimbatore,Rice and groceries were given to the people of Wallapura Rolling Estate.,10-05-2020,2.83,DMK,Unassigned
Coimbatore,District Adivasi welfare committee organizer Mr. Thevendran and Valparai town organizer Mr. Dharmaraj led by Coimbatore (The) TDP Thirunal Selvaraj distributed rice and vegetables to 40 families in Attakatti.,10-05-2020,1.73,DMK,VALPARAI
Coimbatore,"Rice, vegetable and groceries were provided to 150 trucking workers at Mettupalayam.",10-05-2020,2.83,DMK,METTUPPALAYAM
Coimbatore,"Relief items were provided to 90 families in Odandurai Panchayat, Kallar.",10-05-2020,2,DMK,Unassigned
Coimbatore,Inauguration of 10 tonnes of rice for poor people at the Mettupalayam MP office in Nilgiris parliamentary constituency.,10-05-2020,2.83,DMK,METTUPPALAYAM
Coimbatore,"Mettupalayam Block, No 2, Cuddalore Perur 15 Ward Secretary Mr. C. Kripakaran provided relief goods to the people who sought the assistance of the Corporation.",10-05-2020,1.41,DMK,Unassigned
Coimbatore,"Mr. S. Surendran, the caretaker of the Karamadai (May) Union, distributed relief goods to poor families who sought the assistance of the Association through #OndrinaivomVaa.",10-05-2020,1.41,DMK,METTUPPALAYAM
Coimbatore,Karandai Western Union Women Organizer Senthami Selvi and Women's Volunteer Organizer Amuda delivered essential items to poor people through #OndrinaivomVaa,10-05-2020,1.41,DMK,Unassigned
Coimbatore,"Mr. S. Surendran, the caretaker of the Karamadai (May) Union, distributed relief goods to poor families who sought the assistance of the Association through #OndrinaivomVaa.",10-05-2020,1.41,DMK,METTUPPALAYAM
Coimbatore,The driver of the car in Chikkadasambayalayam panchayat provided relief items to 35 people,10-05-2020,1.73,DMK,Unassigned
Coimbatore,"The Chairman of the Association, Mr. T.R.Shanmugasundaram, headed by Mr. R.R. Venkatesh, Secretary, Karamur, distributed relief materials to 227 families",10-05-2020,2.83,DMK,Unassigned
Coimbatore,"Thekkampatti Panchayat, Kitampalayam Arundathiyar provided relief items to families in the colony.",10-05-2020,1.73,DMK,Unassigned
Coimbatore,"On the advice of the President of the Association, the District Secretary of Coimbatore, Mr. C.R.Ramachandran, on the advice of the District Secretary, Mrs. Thirumiku.Sumathi Ramesh, provided essential items to the people who sought the assistance of the Association through #OndrinaivomVaa",10-05-2020,1.41,DMK,Unassigned
Coimbatore,"As per the direction of the Chairman of the Association, the executives of the Corporation have provided essential items to Rangasamy, Valliyammal and Maheshwari who sought the assistance of the Association through the #OndrinaivomVaa.",10-05-2020,1.41,DMK,Unassigned
Coimbatore, Kurumbanur Arundathiyar provided relief items to 175 families in the colony.,10-05-2020,2.83,DMK,Unassigned
Coimbatore,He distributed relief items to 60 families residing in the 12th Ward of Karamadai.,10-05-2020,1.73,DMK,METTUPPALAYAM
Coimbatore,"Relief items distributed to 350 families in Chundikaraiputhur, Adimamathiyanur area",10-05-2020,3.16,DMK,Unassigned
Coimbatore,"Relief items were distributed to 500 families in the presence of Mr. Muthusamy, the Chairman of the Panchayat.",10-05-2020,3.16,DMK,Unassigned
Coimbatore,"250 families were provided relief items at the Kullukkapayalai panchayat under the arrangement of Mr.Murdhavel, Union Secretary of the Pollachi Division.",10-05-2020,2.83,DMK,Unassigned
Coimbatore,"100 shawers belonging to Anaimalai Barur were given rice and groceries by Mr. Srinivasan, the trustee of Perur Corporation.",10-05-2020,2.83,DMK,Unassigned
Coimbatore,Mettupalayam City Secretary Mr. S. Mohammed Younis provided relief supplies to poor families who sought help from the Association through #OndrinaivomVaa.,10-05-2020,1.41,DMK,METTUPPALAYAM
Coimbatore,"On the advice of the Coimbatore District Secretary, Mr. C.R.Ramasandran, the Union Executive Committee Member, Mr. TR Shanmukasundaram, Union Councilor Mr. Shanmukasundaram Gokul Prasad offered relief items to those who sought the assistance of the Corporation.",10-05-2020,1.41,DMK,Unassigned
Coimbatore,Relief items were provided to 257 families in the Arundhatiyar colony in Pungampalayam.,10-05-2020,2.83,DMK,Unassigned
Coimbatore,Mettupalayam City Secretary Mr. S. Mohammed Younis provided relief goods to poor families who sought help from the Corporation through #OndrinaivomVaa,10-05-2020,1.41,DMK,METTUPPALAYAM
Coimbatore,Jadhampalayam UC Thiru Rajendran and OC Councilor Mr.Shanmukasundaram provided relief items to families who sought help through #OndrinaivomVaa.,10-05-2020,1.41,DMK,Unassigned
Coimbatore,Relief items were distributed in the 24th Circle in the presence of District Agriculture Officer Mr.Tankavel,10-05-2020,1.73,DMK,Unassigned
Coimbatore,"Under the guidance of Mr. M Muthushami, Trustee of Coimbatore West, Mr. Saravanampatti area student organizer Mr. Palanisamy distributed relief items to the people who sought the assistance of the Association.",10-05-2020,1.41,DMK,Unassigned
Coimbatore,"Mr. SMT Kalyanasundaram, the trustee of the Karamada (K) Union, and Mr. TR Shanmukasundaram, the chief executive member of the committee, provided food to 800 poor people.",10-05-2020,3.16,DMK,METTUPPALAYAM
Coimbatore,"Indrani, Rajendran and Alexander sought relief from the Corporation through the #OndrinaivomVaa on the advice of the District Secretary of Coimbatore, Mr. C.R.Ramachandran.",10-05-2020,1.41,DMK,Unassigned
Coimbatore,Sukanya sought the assistance of the IT Wing of Mettupalayam Assembly constituency and gave relief items to Vijaya.,10-05-2020,1.41,DMK,METTUPPALAYAM
Coimbatore,The President of the Coimbatore Municipal District (K) District TNA Mr. Karthik MLA delivered essential items to 352 poor families in Kottamadam for the participation of PK Thiru Manokaran on behalf of the Youth Youth Organization headed by Mr. Kotte Abbas.,10-05-2020,3.16,DMK,Unassigned
Coimbatore,MLA Abbas provided food to 1000 people in Selvapuram.,10-05-2020,4.24,DMK,Unassigned
Tiruppur,"The Chairman of the Corporation, Mr. Selvaraj of the North Central Provincial Council, presented rice and vegetables to 60 other disabled persons in the presence of the Municipal Trustee Mr. Nagarasan on behalf of the 55th Circle Corporation of the Uva Govt. #OndrinaivomVaa",10-05-2020,2,DMK,Unassigned
Tiruppur,"The Chairman of the Association, Tirupur, Northern District Secretary, Mr. K. Selvaraj, distributed rice and vegetables to 500 families in the presence of the Municipal Trustee Mr. Nagarasan in the presence of the Annur Union, Akkarai Sengappally Panchayat Secretary R. Ilamurugan. #OndrinaivomVaa",10-05-2020,3.16,DMK,Unassigned
Tiruppur,"Southern Province Secretary Mr. Ila Padmanabhan and Madathukkulam MLA Mr. R. Jayaramakrishnan presented rice and vegetables to 1000 families in Udumalaipettai (K) Union, Elayamuthur Panchayat Council Chairman Mr. EK Marimuthu Organization. #OndrinaivomVaa",10-05-2020,4.58,DMK,Unassigned
Tiruppur,"On the recommendation of the Chairman of the Association, Tirupur (Southern) District Secretary Mr. Ila Padmanabhan, the Higher Level Executive Committee Member of the Corporation Mr.MBP Saminathan distributed rice bags and food items to the eight panchayats of the KANGAYAM (The) Union. #OndrinaivomVaa",10-05-2020,2.83,DMK,KANGAYAM
Tiruppur,"On the orders of the Chairman of the Association, Tirupur Southern District Secretary Mr. Ila Padmanabhan distributed essential items including rice, lentils and eggs to 520 poor and humble families in the Mulanoor Union and Peraiyam panchayats. Associate Administrators. #OndrinaivomVaa",10-05-2020,3.46,DMK,TIRUPPUR (SOUTH)
Tiruppur,"On the advice of the Chairman of the Association, Tirupur Southern District Secretary Mr. Ila Padmanabhan, Chairman of the Association, Mr. MMP Saminathan presented the rice bags to the people of KANGAYAM township. #OndrinaivomVaa",10-05-2020,2.83,DMK,KANGAYAM
Tiruppur,Essential items were provided to the family of textile workers from the Malayandikaikuntanur area on behalf of the Udumalai Information Technology Team on the advice of the Tirupur South District Corporation Secretary Mr. P Padmanabhan. #OndrinaivomVaa,10-05-2020,2.83,DMK,Unassigned
Tiruppur,"Citizens Union, Tottampatti, Pottaiyampalayam, Pottaiyampalayam, Pottaiyampalayam, has supplied vegetables and essentials to 600 poor and simple families. (2/2) #OndrinaivomVaa",10-05-2020,3.16,DMK,Unassigned
Nilgiris,"On the advice of the Chairman of the Association, the Deputy Secretary of the Nilgiris District, Mr. Bamu Mubarak, headed by District Secretary Mr. Thamilchelvan distributed food to the poor people in Selas and Nehru Nagar. #OndrinaivomVaa",10-05-2020,2.83,DMK,Unassigned
Nilgiris,"Cuddalore MLA Mr.Diravithamani, under the direction of the President of the Association, headed by Union Secretary Mr.Sivanandarajah, distributed the IT team to Mr. Senthil Kumar, providing vegetables to 200 working families from the Amankavu area. #OndrinaivomVaa",10-05-2020,2.83,DMK,Unassigned
Tiruppur,"Chairman of the Association, Tirupur (District) District Secretary, Mr. K. Selvaraj distributed rice and vegetables to 750 families in the presence of the Municipal Trustee Mr. Nagarasan in the presence of the President of the Annoor Union, Kanuvukkarai Panchayat Council Mr. Gandhimati Subramaniam. #OndrinaivomVaa",10-05-2020,3.46,DMK,Unassigned
Tiruppur,More than 70 families were provided with rice and vegetables in the VOC Nagar area of ??Kongu Main Road.,10-05-2020,2,MNM,Unassigned
Coimbatore,"#Tamaga # Coimbatore Municipality Southern District # Singanallur area, party executives and the general public Dr. V.V. #Wasan gave them 5 kilos of # rice, and # groceries # of relief",10-05-2020,2.83,TMC,COIMBATORE (SOUTH)
Coimbatore,nil,10-05-2020,0,AIADMK,COIMBATORE (NORTH)
Coimbatore,nil,10-05-2020,0,BJP TN,COIMBATORE (NORTH)
Coimbatore,nil,10-05-2020,0,DMDK,COIMBATORE (NORTH)
Coimbatore,nil,10-05-2020,0,DMK,COIMBATORE (NORTH)
Coimbatore,nil,10-05-2020,0,INC TN,COIMBATORE (NORTH)
Coimbatore,nil,10-05-2020,0,IUML,COIMBATORE (NORTH)
Coimbatore,nil,10-05-2020,0,MNM,COIMBATORE (NORTH)
Coimbatore,nil,10-05-2020,0,NTK,COIMBATORE (NORTH)
Coimbatore,nil,10-05-2020,0,PMC,COIMBATORE (NORTH)
Coimbatore,nil,10-05-2020,0,TMC,COIMBATORE (NORTH)
Coimbatore,nil,10-05-2020,0,AIADMK,COIMBATORE (SOUTH)
Coimbatore,nil,10-05-2020,0,BJP TN,COIMBATORE (SOUTH)
Coimbatore,nil,10-05-2020,0,DMDK,COIMBATORE (SOUTH)
Coimbatore,nil,10-05-2020,0,DMK,COIMBATORE (SOUTH)
